"word_id","word","part_of_speech","definition","synonyms","letters","count","difficulty","example_sentences"
"6346","tonsillitis","noun","inflammation of the tonsils (especially the palatine tonsils)","","11","874604","0.69040862593116",""
"6347","too","adverb","in addition","also, as well, besides, likewise","3","707621654","0.44533254627027",""
"6348","toon","noun","a film made by photographing a series of cartoon drawings to give the illusion of movement when projected in rapid sequence","animated cartoon, cartoon","4","479140","0.523772510917417",""
"6349","toolshed","noun","a shed for storing tools","toolhouse","8","84385","0.619041103034495",""
"6350","toothache","noun","an ache localized in or around a tooth","odontalgia","9","1094991","0.64277255226895",""
"6351","toothwort","noun","North American herb with pungent scaly or toothed roots","cardamine diphylla, crinkle-root, crinkle root, crinkleroot, dentaria diphylla, pepper root","9","21833","0.642855459311686",""
"6352","topically","adverb","to a restricted area of the body","locally","9","923711","0.642785784540694",""
"6353","torpid","adjective","slow and apathetic","inert, sluggish, soggy","6","741277","0.571371307088438",""
"6354","torrid","adjective","characterized by intense emotion","ardent, fervent, fervid, fiery, impassioned, perfervid","6","943465","0.571355687012776",""
"6355","torso","noun","the body excluding the head and neck and limbs","body, trunk","5","3303759","0.547363818203237",""
"6356","toscanini","noun","Italian conductor of many orchestras worldwide (1867-1957)","arturo toscanini","9","703636","0.642802786480231",""
"6357","totalitarian","adjective","of or relating to the principles of totalitarianism according to which the state regulates every realm of life","totalistic","12","4125258","0.713967019795143",""
"6358","tote","verb","carry with difficulty","lug, tug","4","1369130","0.523703754556318",""
"6359","tournedos","noun","thick steak cut from the beef tenderloin","","9","40631","0.642854007068317",""
"6360","tourniquet","noun","bandage that stops the flow of blood from an artery by applying pressure","compression bandage","10","1079693","0.666583257928621",""
"6361","towering","adjective","of imposing height; especially standing out above others","eminent, lofty, soaring","8","4399612","0.618707729282164",""
"6362","towner","noun","a resident of a town or city","townsman","6","990819","0.571352028669735",""
"6363","townsman","noun","a resident of a town or city","towner","8","475176","0.61901091239515",""
"6364","toxicity","noun","grave harmfulness or deadliness","perniciousness","8","24446355","0.617159014015063",""
"6365","toxicology","noun","the branch of pharmacology that deals with the nature and effects and treatments of poisons","","10","6898459","0.666133727960591",""
"6366","tracklayer","noun","a workman who lays and repairs railroad tracks","platelayer","10","23876","0.666664825288823",""
"6367","trafalgar","noun","a naval battle in 1805 off the southwest coast of Spain; the French and Spanish fleets were defeated by the English under Nelson (who was mortally wounded)","battle of trafalgar","9","1060596","0.642775209461773",""
"6368","tragicomic","adjective","manifesting both tragic and comic aspects","tragicomical","10","131570","0.666656505366631",""
"6369","traipse","verb","walk or tramp about","shlep","7","71068","0.595232608032554",""
"6370","transducer","noun","an electrical device that converts one form of energy into another","","10","6609475","0.666156053479143",""
"6371","transient","adjective","lasting a very short time","ephemeral, fugacious, passing, short-lived, transitory","9","23057197","0.641075857512529",""
"6372","transition","noun","an event that results in a transformation","changeover, conversion","10","76094587","0.66078796681336",""
"6373","translate","verb","make sense of a language","interpret, read, understand","9","11720283","0.641951693142966",""
"6374","translunary","adjective","unworldly or ethereal","superlunar, superlunary, translunar","11","5698","0.690475753443488",""
"6375","transmogrify","verb","change completely the nature or appearance of","metamorphose, transfigure","12","23846","0.714283875225527",""
"6376","transnational","adjective","involving or operating in several nations or nationalities","multinational","13","6057011","0.737627305628035",""
"6377","transmute","verb","change or alter in form, appearance, or nature","transform, transubstantiate","9","441916","0.642823005712837",""
"6378","transparency","noun","the quality of being clear and transparent","transparence, transparentness","12","9030872","0.713588035573301",""
"6379","transport","noun","the act of moving something from one location to another","conveyance, transfer, transferral, transportation","9","100208211","0.63511554000588",""
"6380","transposition","noun","any abnormal position of the organs of the body","heterotaxy","13","2609050","0.737893678566575",""
"6381","transsexual","noun","a person who has undergone a sex change operation","transexual, transgendered","11","458573","0.690440766491913",""
"6382","transude","verb","release (a liquid) in drops or small quantities","exudate, exude, ooze, ooze out","8","10936","0.619046777352146",""
"6383","transversally","adverb","in a transverse manner","transversely","13","79686","0.738089085104328",""
"6384","travelled","adjective","familiar with many parts of the world","traveled","9","7549379","0.64227391719215",""
"6385","travesty","noun","a comedy characterized by broad satire and improbable situations","farce, farce comedy","8","959087","0.61897352775099",""
"6386","trawler","noun","a fishing boat that uses a trawl net or dragnet to catch fish","dragger","7","734224","0.595181375778932",""
"6387","tray","noun","an open receptacle for holding or displaying or serving articles or food","","4","12734637","0.522825709967765",""
"6388","treacherously","adverb","in a disloyal and faithless manner","faithlessly, false, traitorously, treasonably","13","609810","0.738048130265317",""
"6389","treetop","noun","the upper branches and leaves of a tree or other plant","crown","7","207000","0.595222106577844",""
"6390","tremendous","adjective","extreme in degree or extent or amount or impact","awful, frightful, terrible","10","35298716","0.663939660245675",""
"6391","tremor","verb","shake with seismic vibrations","quake","6","4255919","0.571099782695483",""
"6392","trend","noun","general line of orientation","course","5","57627911","0.543166994630711",""
"6393","trephine","noun","a surgical instrument used to remove sections of bone from the skull","trepan","8","369188","0.619019100519961",""
"6394","triangulate","verb","divide into triangles or give a triangular form to","","11","139699","0.690465401168582",""
"6395","tribulation","noun","an annoying or frustrating or catastrophic event","trial, visitation","11","1661017","0.690347871432569",""
"6396","tricentenary","adjective","of or relating to or completing a period of 300 years","tricentennial","12","5123","0.714285321674756",""
"6397","tricuspidate","adjective","having three cusps or points (especially a molar tooth)","tricuspid","12","6925","0.714285182460874",""
"6398","tridymite","noun","a mineral form of silica","","9","232261","0.642839202653124",""
"6399","trifle","verb","consider not very seriously","dally, play","6","5559851","0.570999047159757",""
"6400","trifoliated","adjective","(of a leaf shape) having three leaflets","trifoliate, trifoliolate","11","1312","0.690476092284823",""
"6401","trimaran","noun","a fast sailboat with 3 parallel hulls","","8","46139","0.619044057737117",""
"6402","trimmer","noun","capacitor having variable capacitance; used for making fine adjustments","trimming capacitor","7","1604933","0.595114108975466",""
"6403","trine","noun","the cardinal number that is the sum of one and one and one","3, deuce-ace, iii, leash, tercet, ternary, ternion, terzetto, three, threesome, tierce, trey, triad, trinity, trio, triplet, troika","5","506919","0.547579888654564",""
"6404","trinitrotoluene","noun","explosive consisting of a yellow crystalline compound that is a flammable toxic derivative of toluene","tnt","15","183915","0.785700080490473",""
"6405","tripe","noun","nonsensical talk or writing","applesauce, codswallop, folderol, rubbish, trash, trumpery, wish-wash","5","544860","0.54757695751478",""
"6406","triumphant","adjective","experiencing triumph","victorious","10","6637561","0.666153883689417",""
"6407","tropopause","noun","the region of discontinuity between the troposphere and the stratosphere","","10","443861","0.666632379260985",""
